"Start Layer ""out"" Animation","Start Layer ""out"" Animation"
"Start Layer ""out"" animation","Start Layer ""out"" animation"
"Start Media","Start Media"
"Start Offset X:","Start Offset X:"
"Start Offset Y:","Start Offset Y:"
"Start Particles on Slide Number X<br><br>","Start Particles on Slide Number X<br><br>"
"Start Rotate:","Start Rotate:"
"Start Rotation of Transition (deg).","Start Rotation of Transition (deg)."
"Start Slider","Start Slider"
"Start Snowing on Slide Number X","Start Snowing on Slide Number X"
"Start X Offset","Start X Offset"
"Start Y Offset","Start Y Offset"
"Start at:","Start at:"
"Start from a different slide instead of the first slide. I.e. good for preview / edit mode.","Start from a different slide instead of the first slide. I.e. good for preview / edit mode."
"Start on Slide","Start on Slide"
"Static / Global Layers","Static / Global Layers"
"Static Global Layers updated","Static Global Layers updated"
"Static Layers","Static Layers"
"Static Layers Overflow:","Static Layers Overflow:"
"Static Layers will be shown on every slide in template sliders","Static Layers will be shown on every slide in template sliders"
"Static Path (Set Slide by Slide)","Static Path (Set Slide by Slide)"
"Static Slide","Static Slide"
"Static Styles","Static Styles"
"Stop Media","Stop Media"
"Stop Other Media:","Stop Other Media:"
"Stop Slide On Hover","Stop Slide On Hover"
"Stop Slider After ...","Stop Slider After ..."
"Stop Slider Out of ViewPort","Stop Slider Out of ViewPort"
"Stop Slider Progress","Stop Slider Progress"
"Stop Slider Progress on this slider or use Slider Settings Defaults","Stop Slider Progress on this slider or use Slider Settings Defaults"
"Stop when Complete","Stop when Complete"
"Stops the Timer when mouse is hovering the slider.","Stops the Timer when mouse is hovering the slider."
"Stops the slider after certain amount of loops. 0 related to the first loop.","Stops the slider after certain amount of loops. 0 related to the first loop."
"Stops the slider at the given slide","Stops the slider at the given slide"
"Stops the slideshow after the predefined loop amount at the predefined slide.","Stops the slideshow after the predefined loop amount at the predefined slide."
"Store View:","Store View:"
"Stream Image","Stream Image"
"Stream Video","Stream Video"
"Stream Video + Image","Stream Video + Image"
Stretch,Stretch
"Stretch Element","Stretch Element"
"Stretch carousel element width to the wrapping container width.  Using this you can see only 1 item in same time.","Stretch carousel element width to the wrapping container width.  Using this you can see only 1 item in same time."
Style,Style
"Style Helper","Style Helper"
"Style Options","Style Options"
"Style Template","Style Template"
"Style deleted!","Style deleted!"
"Style from options","Style from options"
"Style name is empty. CSS not saved.","Style name is empty. CSS not saved."
"Style name should start with alphabetic charcter. CSS not saved.","Style name should start with alphabetic charcter. CSS not saved."
"Style of the tabs.","Style of the tabs."
"Style of the thumbnails.","Style of the thumbnails."
Success!,Success!
"Success! Refreshing page...","Success! Refreshing page..."
"Successfully fetched Facebook albums","Successfully fetched Facebook albums"
"Successfully fetched YouTube playlists","Successfully fetched YouTube playlists"
"Successfully fetched flickr photosets","Successfully fetched flickr photosets"
"Successfully removed validation","Successfully removed validation"
"Suggested Height:","Suggested Height:"
"Suggested Size:","Suggested Size:"
"Suggested Width:","Suggested Width:"
Sunny,Sunny
Sunny/Wind,Sunny/Wind
Sunny/Windy,Sunny/Windy
"Swipe Direction","Swipe Direction"
"Swipe Direction to swap slides?","Swipe Direction to swap slides?"
"Swipe Min Finger","Swipe Min Finger"
"Swipe Treshhold (0 - 200)","Swipe Treshhold (0 - 200)"
"Switch slider to next slide.","Switch slider to next slide."
"Switch slider to previous slide.","Switch slider to previous slide."
"Switch to the slide which is defined as parameter.","Switch to the slide which is defined as parameter."
Sync,Sync
"Sync the opacity animations of all particles.<br><br>","Sync the opacity animations of all particles.<br><br>"
"Sync the size animations of all particles.<br><br>","Sync the size animations of all particles.<br><br>"
"System Requirements","System Requirements"
T-showers,T-showers
"Tab Sizes","Tab Sizes"
Tabindex,Tabindex
Table,Table
Table-Cell,Table-Cell
Tablet,Tablet
"Tablet Grid Width","Tablet Grid Width"
"Tablet Movement Speed in seconds","Tablet Movement Speed in seconds"
"Tablet Speed in seconds","Tablet Speed in seconds"
Tabs,Tabs
"Tabs Height","Tabs Height"
"Tabs Style","Tabs Style"
"Tabs Width","Tabs Width"
"Tabs wrapper background color. For transparent leave empty.","Tabs wrapper background color. For transparent leave empty."
"Teaser animation for the drag arrows","Teaser animation for the drag arrows"
"Teaser animation for the drag arrows<br><br>","Teaser animation for the drag arrows<br><br>"
Template,Template
"Template Options","Template Options"
"Template can't be deleted, it is still being used by the following Sliders: ","Template can't be deleted, it is still being used by the following Sliders: "
"Template will have the state of the last save, proceed?","Template will have the state of the last save, proceed?"
"Temporarily Activated","Temporarily Activated"
"Terms of Using ICON Objects from the Object Library","Terms of Using ICON Objects from the Object Library"
"Terms of Using JPG Objects from the Object Library","Terms of Using JPG Objects from the Object Library"
"Terms of Using PNG Objects from the Object Library","Terms of Using PNG Objects from the Object Library"
"Terms of Using SVG Objects from the Object Library","Terms of Using SVG Objects from the Object Library"
Text,Text
"Text / Icon","Text / Icon"
"Text Align","Text Align"
"Text Color From","Text Color From"
"Text Transform","Text Transform"
"Text Tweets","Text Tweets"
Text-Shadow,Text-Shadow
Text/Custom,Text/Custom
Text/Html,Text/Html
"The ""Draw"" setting allows you to let layers appear like they are being drawn. You can configure ""Jitter"" and hand movement to create your desired effect!","The ""Draw"" setting allows you to let layers appear like they are being drawn. You can configure ""Jitter"" and hand movement to create your desired effect!"
"The ""Write"" setting is only available for text layers and creates a great illusion of your texts being written by hand! Similar to the ""Draw"" effect you can configure the animation to your liking.","The ""Write"" setting is only available for text layers and creates a great illusion of your texts being written by hand! Similar to the ""Draw"" effect you can configure the animation to your liking."
"The Amount of Rotation Variations during Process","The Amount of Rotation Variations during Process"
"The Bubbled Particles Opacity (1-100)<br><br>","The Bubbled Particles Opacity (1-100)<br><br>"
"The CC0 license was released by the non-profit organization Creative Commons (CC). Get more information about Creative Commons images and the license on the official license page.","The CC0 license was released by the non-profit organization Creative Commons (CC). Get more information about Creative Commons images and the license on the official license page."
"The CSS font-size for the arrow icons<br><br>","The CSS font-size for the arrow icons<br><br>"
"The CSS mouse cursor to be displayed when the mouse hovers over the arrow icon container.<br><br>","The CSS mouse cursor to be displayed when the mouse hovers over the arrow icon container.<br><br>"
"The Color the Spinner will be shown in","The Color the Spinner will be shown in"
"The Custom Settings are always depending on the current selected Navigation Elements in Slider Settings, and will only be active on the current Slide.","The Custom Settings are always depending on the current selected Navigation Elements in Slider Settings, and will only be active on the current Slide."
"The Envato API was unavailable at the activation process:","The Envato API was unavailable at the activation process:"
"The Grabbed Lines Opacity (1-100)<br><br>","The Grabbed Lines Opacity (1-100)<br><br>"
"The ID of the album","The ID of the album"
"The Opening Reveal Option/Direction","The Opening Reveal Option/Direction"
"The Overlay Easing Function","The Overlay Easing Function"
"The Purchase Code and the E-Mail address need to be set!","The Purchase Code and the E-Mail address need to be set!"
"The Reveal Easing Function","The Reveal Easing Function"
"The Shadow display underneath the banner.","The Shadow display underneath the banner."
"The Slider is temporary activated until the Envato API can be reached again by the ThemePunch servers.","The Slider is temporary activated until the Envato API can be reached again by the ThemePunch servers."
"The Video API to Manage Video functions","The Video API to Manage Video functions"
"The alias for embedding your slider, example: slider1","The alias for embedding your slider, example: slider1"
"The amount of max visible Thumbnails in the same time. ","The amount of max visible Thumbnails in the same time. "
"The amount of max visible tabs in same time.","The amount of max visible tabs in same time."
"The animated preloading spinner<br><br>","The animated preloading spinner<br><br>"
"The animated spinner color<br><br>","The animated spinner color<br><br>"
"The animation speed.  A number between 1-5 is recommended.<br><br>","The animation speed.  A number between 1-5 is recommended.<br><br>"
"The animation speed.  A number between 10-100 is recommended.<br><br>","The animation speed.  A number between 10-100 is recommended.<br><br>"
"The animation time for each bounce sequence<br><br>","The animation time for each bounce sequence<br><br>"
"The animation time in milliseconds for each bounce sequence","The animation time in milliseconds for each bounce sequence"
"The animation time in seconds (a number between 0.3-1.0 is recommended)<br><br>","The animation time in seconds (a number between 0.3-1.0 is recommended)<br><br>"
"The animation timing equation<br><br>","The animation timing equation<br><br>"
"The animation\'s transition type","The animation\'s transition type"
"The basic Height of one Preview Image.","The basic Height of one Preview Image."
"The basic Height of one Thumbnail.","The basic Height of one Thumbnail."
"The basic Width of one Preview Image.","The basic Width of one Preview Image."
"The basic Width of one Thumbnail Container.","The basic Width of one Thumbnail Container."
"The basic width of one tab.","The basic width of one tab."
"The blur strength for the CSS text-shadow for the arrow icons.<br><br>","The blur strength for the CSS text-shadow for the arrow icons.<br><br>"
"The border radius of slides","The border radius of slides"
"The bottom margin of the slider wrapper div","The bottom margin of the slider wrapper div"
"The bounce animation\'s transition type","The bounce animation\'s transition type"
"The bounce animations transition type<br><br>","The bounce animations transition type<br><br>"
"The box-shadow blur spread for the arrow icons container.<br><br>","The box-shadow blur spread for the arrow icons container.<br><br>"
"The box-shadow blur spread for the divider line<br><br>","The box-shadow blur spread for the divider line<br><br>"
"The box-shadow blur strength for the arrow icons container.<br><br>","The box-shadow blur strength for the arrow icons container.<br><br>"
"The box-shadow blur strength for the divider line.<br><br>","The box-shadow blur strength for the divider line.<br><br>"
"The box-shadow color for the arrow icons container<br><br>","The box-shadow color for the arrow icons container<br><br>"
"The box-shadow color for the divider line<br><br>","The box-shadow color for the divider line<br><br>"
"The carousel easing","The carousel easing"
"The color for the divider line<br><br>","The color for the divider line<br><br>"
"The default Slicey Layer Height.<br><br>","The default Slicey Layer Height.<br><br>"
"The default Slicey Layer Width.<br><br>","The default Slicey Layer Width.<br><br>"
"The default amount of time the effect should last for (in milliseconds).<br><br>","The default amount of time the effect should last for (in milliseconds).<br><br>"
"The default blur amount to apply to the CSS3 Box Shadow for the Slicey Layers.<br><br>","The default blur amount to apply to the CSS3 Box Shadow for the Slicey Layers.<br><br>"
"The default box-shadow color for the Slicey Layers.<br><br>","The default box-shadow color for the Slicey Layers.<br><br>"
"The default box-shadow strength to apply to the Slicey Layers.<br><br>","The default box-shadow strength to apply to the Slicey Layers.<br><br>"
"The default desktop speed in seconds<br><br>","The default desktop speed in seconds<br><br>"
"The default easing equation to apply to the effect. Use Linear.easeNone for a traditional effect.<br><br>","The default easing equation to apply to the effect. Use Linear.easeNone for a traditional effect.<br><br>"
"The default ending CSS3 blur filter to the Slicey Layer.<br><br>","The default ending CSS3 blur filter to the Slicey Layer.<br><br>"
"The default ending CSS3 blur filter to the main background image.<br><br>","The default ending CSS3 blur filter to the main background image.<br><br>"
"The default height in pixels for the edges<br><br>","The default height in pixels for the edges<br><br>"
"The default image size to use for WP Media Library images.<br><br>","The default image size to use for WP Media Library images.<br><br>"
"The default motion direction for the FilmStrip<br><br>","The default motion direction for the FilmStrip<br><br>"
"The default notebook speed in seconds<br><br>","The default notebook speed in seconds<br><br>"
"The default offset scale for the Slicey Layer. This offset value is what creates the Slicey Effect.<br><br>","The default offset scale for the Slicey Layer. This offset value is what creates the Slicey Effect.<br><br>"
"The default scaling percentage for the main background image.<br><br>","The default scaling percentage for the main background image.<br><br>"
"The default smartphone speed in seconds<br><br>","The default smartphone speed in seconds<br><br>"
"The default starting CSS3 blur filter to the Slicey Layer.<br><br>","The default starting CSS3 blur filter to the Slicey Layer.<br><br>"
"The default starting CSS3 blur filter to the main background image.<br><br>","The default starting CSS3 blur filter to the main background image.<br><br>"
"The default tablet speed in seconds<br><br>","The default tablet speed in seconds<br><br>"
"The direction the arrows should bounce toward<br><br>","The direction the arrows should bounce toward<br><br>"
"The directory %1 is not writable by server.","The directory %1 is not writable by server."
"The distance in pixels the arrows should bounce","The distance in pixels the arrows should bounce"
"The distance in pixels the arrows should bounce.<br><br>","The distance in pixels the arrows should bounce.<br><br>"
"The distance in pixels the particles will move away from the mouse<br><br>","The distance in pixels the particles will move away from the mouse<br><br>"
"The distance the image should pan/zoom to","The distance the image should pan/zoom to"
"The duration of the animation as it occurs (in milliseconds).<br><br>","The duration of the animation as it occurs (in milliseconds).<br><br>"
"The duration of the transition.","The duration of the transition."
"The easing of Appearing transition.","The easing of Appearing transition."
"The easing of Disappearing transition.","The easing of Disappearing transition."
"The easing speed","The easing speed"
"The global hand jittering distance.","The global hand jittering distance."
"The global hand jittering repeat per animation speed.","The global hand jittering repeat per animation speed."
"The global hand jittering vertical offset.","The global hand jittering vertical offset."
"The height of the hand/mouse.","The height of the hand/mouse."
"The height of the progress bar","The height of the progress bar"
"The horizontal gap/space between the slides","The horizontal gap/space between the slides"
"The image that will be loaded instead of the slider.","The image that will be loaded instead of the slider."
"The initial offset for the arrows","The initial offset for the arrows"
"The initial offset for the arrows<br><br>","The initial offset for the arrows<br><br>"
"The initial overlay for the reveal effect<br><br>","The initial overlay for the reveal effect<br><br>"
"The initial reveal animation\'s transition type","The initial reveal animation\'s transition type"
"The initial reveal\'s animation time","The initial reveal\'s animation time"
"The left margin of the slider wrapper div","The left margin of the slider wrapper div"
"The link to the post","The link to the post"
"The max global hand angle during Write/Move Process","The max global hand angle during Write/Move Process"
"The max size in pixels the particles will zoom to.<br><br>","The max size in pixels the particles will zoom to.<br><br>"
"The maximum rotation of the Side elements. Rotation will depend on the element distance to the current focused element. 0 will turn off the Rotation","The maximum rotation of the Side elements. Rotation will depend on the element distance to the current focused element. 0 will turn off the Rotation"
"The maximum scale down of the Side elements. Scale will depend on the element distance to the current focused element. Min value is 0 and max value is 100.","The maximum scale down of the Side elements. Scale will depend on the element distance to the current focused element. Min value is 0 and max value is 100."
"The maximum visible items in same time.","The maximum visible items in same time."
"The maximum width of the Slider in Auto mode.","The maximum width of the Slider in Auto mode."
"The maximum zoom percentage (100-175)","The maximum zoom percentage (100-175)"
"The minimum height of the Slider in FullScreen mode.","The minimum height of the Slider in FullScreen mode."
"The minimum height of the Slider in FullWidth or Auto mode.","The minimum height of the Slider in FullWidth or Auto mode."
"The minimum movement speed when Varying Speeds are used.  A number between 1-5 is recommended.<br><br>","The minimum movement speed when Varying Speeds are used.  A number between 1-5 is recommended.<br><br>"
"The minimum size to animate to.  Default particle size will be used as the maximum.<br><br>","The minimum size to animate to.  Default particle size will be used as the maximum.<br><br>"
"The minimum transparency to animate to.  Default particle transparency will be used as the maximum.<br><br>","The minimum transparency to animate to.  Default particle transparency will be used as the maximum.<br><br>"
"The minimum width of the auto resized Tabs. Between Max and Min width the sizes are auto calculated).","The minimum width of the auto resized Tabs. Between Max and Min width the sizes are auto calculated)."
"The minimum width of the auto resized thumbs. Between Max and Min width the sizes are auto calculated).","The minimum width of the auto resized thumbs. Between Max and Min width the sizes are auto calculated)."
"The minimum zoom percentage (25-100)","The minimum zoom percentage (25-100)"
"The number of slots or boxes the slide is divided into.","The number of slots or boxes the slide is divided into."
"The only restriction is that identifiable people may not appear in a bad light or in a way that they may find offensive, unless they give their consent.","The only restriction is that identifiable people may not appear in a bad light or in a way that they may find offensive, unless they give their consent."
"The origin of the hand/mouse.","The origin of the hand/mouse."
"The overlay fadeout duration<br><br>","The overlay fadeout duration<br><br>"
"The padding bottom of slides","The padding bottom of slides"
"The padding top of slides","The padding top of slides"
"The particle movement speed.  A number between 1-5 is recommended.<br><br>","The particle movement speed.  A number between 1-5 is recommended.<br><br>"
"The pictures are free for personal and even for commercial use.","The pictures are free for personal and even for commercial use."
"The plugin will be fully activated as soon as the Envato API is available again.","The plugin will be fully activated as soon as the Envato API is available again."
"The position of the slider within the parrent container. (float:left or float:right or with margin:0px auto;). We recomment do use always CENTER, since the slider will auto fill and grow with the wrapping container. Set any border,padding, floating etc. to the wrapping container where the slider embeded instead of using left/right here !","The position of the slider within the parrent container. (float:left or float:right or with margin:0px auto;). We recomment do use always CENTER, since the slider will auto fill and grow with the wrapping container. Set any border,padding, floating etc. to the wrapping container where the slider embeded instead of using left/right here !"
"The reveal transition color<br><br>","The reveal transition color<br><br>"
"The reveal transition duration<br><br>","The reveal transition duration<br><br>"
"The right margin of the slider wrapper div","The right margin of the slider wrapper div"
"The selected color should match your web page\'s background color.<br><br>","The selected color should match your web page\'s background color.<br><br>"
"The size of the divider line in pixels.  For no line enter the number 0.<br><br>","The size of the divider line in pixels.  For no line enter the number 0.<br><br>"
"The source of the general background image.","The source of the general background image."
"The source of the hand/mouse.","The source of the hand/mouse."
"The starting point from where the drawing begins<br><br>","The starting point from where the drawing begins<br><br>"
"The state of the slide. The unpublished slide will be excluded from the slider.","The state of the slide. The unpublished slide will be excluded from the slider."
"The target of the slide link.","The target of the slide link."
"The time one slide stays on the screen in Milliseconds. This is a Default Global value. Can be adjusted slide to slide also in the slide editor.","The time one slide stays on the screen in Milliseconds. This is a Default Global value. Can be adjusted slide to slide also in the slide editor."
"The title of the slide, will be shown in the slides list.","The title of the slide, will be shown in the slides list."
"The title of the slider, example: Slider 1","The title of the slider, example: Slider 1"
"The top margin of the slider wrapper div","The top margin of the slider wrapper div"
"The transition time in milliseconds","The transition time in milliseconds"
"The transition time in milliseconds<br><br>","The transition time in milliseconds<br><br>"
"The transition timing equation<br><br>","The transition timing equation<br><br>"
"The transition type for the animation<br><br>","The transition type for the animation<br><br>"
"The width of the hand/mouse.","The width of the hand/mouse."
"The wrapper div padding of tabs.","The wrapper div padding of tabs."
"The wrapper div padding of thumbnails","The wrapper div padding of thumbnails"
"The z-index position of the link related to layers","The z-index position of the link related to layers"
"The “Vimeo Stream” content source is used to display a full stream of videos from a user/album/group/channel.<br> If you want to display a single vimeo video, please select the content source “Default Slider” and add a video layer in the slide editor.","The “Vimeo Stream” content source is used to display a full stream of videos from a user/album/group/channel.<br> If you want to display a single vimeo video, please select the content source “Default Slider” and add a video layer in the slide editor."
"The “YouTube Stream” content source is used to display a full stream of videos from a channel/playlist.<br> If you want to display a single youtube video, please select the content source “Default Slider” and add a video layer in the slide editor.","The “YouTube Stream” content source is used to display a full stream of videos from a channel/playlist.<br> If you want to display a single youtube video, please select the content source “Default Slider” and add a video layer in the slide editor."
"There are several ways to add your slider to your wordpress post / page / etc.","There are several ways to add your slider to your wordpress post / page / etc."
"This class does not exist.","This class does not exist."
"This feature is only available if you activate Slider Revolution for this installation","This feature is only available if you activate Slider Revolution for this installation"
"This navigation element does not exist, create one?","This navigation element does not exist, create one?"
"This template requires at least version","This template requires at least version"
"This will delete this Slide Template, proceed?","This will delete this Slide Template, proceed?"
"This will disable KenBurns on mobile devices to save performance","This will disable KenBurns on mobile devices to save performance"
"This will disable the blur/focus behavior of the browser.","This will disable the blur/focus behavior of the browser."
"This will enable the option to export the Slider Markups to copy/paste it directly into websites.","This will enable the option to export the Slider Markups to copy/paste it directly into websites."
"This will remove all Global Styles, continue?","This will remove all Global Styles, continue?"
"This will reset the navigation, continue?","This will reset the navigation, continue?"
"This will update the Class with the current set Style settings, this may affect other Sliders. Proceed?","This will update the Class with the current set Style settings, this may affect other Sliders. Proceed?"
"This will update the preset with the current settings. Proceed?","This will update the preset with the current settings. Proceed?"
Thumbnail,Thumbnail
"Thumbnail Admin Purpose:","Thumbnail Admin Purpose:"
"Thumbnail Container Size","Thumbnail Container Size"
"Thumbnail Dimensions:","Thumbnail Dimensions:"
Thumbnail:,Thumbnail:
Thumbnails,Thumbnails
"Thumbnails Style","Thumbnails Style"
"Thumbnails wrapper background color. For transparent leave empty.","Thumbnails wrapper background color. For transparent leave empty."
Thumbs,Thumbs
Thunder,Thunder
"Thunder in the Vicinity","Thunder in the Vicinity"
Thundershowers,Thundershowers
"Thundershowers Early","Thundershowers Early"
Thunderstorm,Thunderstorm
Thunderstorm/Windy,Thunderstorm/Windy
Thunderstorms,Thunderstorms
"Thunderstorms Early","Thunderstorms Early"
"Thunderstorms Late","Thunderstorms Late"
"Time after that the bullets will be hidden(Default: 200 ms)","Time after that the bullets will be hidden(Default: 200 ms)"
"Time after that the tabs will be hidden on Mobile (Default: 1200 ms)","Time after that the tabs will be hidden on Mobile (Default: 1200 ms)"
"Time after that the tabs will be hidden(Default: 200 ms)","Time after that the tabs will be hidden(Default: 200 ms)"
"Time after that the thumbnails will be hidden on Mobile (Default: 1200 ms)","Time after that the thumbnails will be hidden on Mobile (Default: 1200 ms)"
"Time after that the thumbnails will be hidden(Default: 200 ms)","Time after that the thumbnails will be hidden(Default: 200 ms)"
"Time after the Arrows will be hidden on Mobile(Default: 1200 ms)","Time after the Arrows will be hidden on Mobile(Default: 1200 ms)"
"Time after the Arrows will be hidden(Default: 200 ms)","Time after the Arrows will be hidden(Default: 200 ms)"
"Time after the bullets will be hidden on Mobile (Default: 1200 ms)","Time after the bullets will be hidden on Mobile (Default: 1200 ms)"
"Time before the current line begins to erase itself (in milliseconds)","Time before the current line begins to erase itself (in milliseconds)"
"Time before the next line is shown (in milliseconds) once the previous line has been erased","Time before the next line is shown (in milliseconds) once the previous line has been erased"
"Time before the typing officially starts (in milliseconds) after the Layer first appears","Time before the typing officially starts (in milliseconds) after the Layer first appears"
"Time in which each character is &quot;typed&quot; (in milliseconds)","Time in which each character is &quot;typed&quot; (in milliseconds)"
Timeline,Timeline
Title,Title
"Title updated","Title updated"
Title:,Title:
To,To
"To Enable 3D Parallax for Background please change the Option ""BG 3D Disabled"" to ""OFF"" via the Slider Settings !","To Enable 3D Parallax for Background please change the Option ""BG 3D Disabled"" to ""OFF"" via the Slider Settings !"
"To Slide","To Slide"
"To create Revolution Slider","To create Revolution Slider"
"To use Slider Revolution Backup Add-on, please activate Slider Revolution for WordPress","To use Slider Revolution Backup Add-on, please activate Slider Revolution for WordPress"
"To use Slider Revolution Backup Add-on, please install Slider Revolution for WordPress","To use Slider Revolution Backup Add-on, please install Slider Revolution for WordPress"
"To use Slider Revolution Backup Add-on, please update Slider Revolution for WordPress to version 5.2.0 or later","To use Slider Revolution Backup Add-on, please update Slider Revolution for WordPress to version 5.2.0 or later"
"To use Slider Revolution Whiteboard Add-on, please install Slider Revolution for WordPress first","To use Slider Revolution Whiteboard Add-on, please install Slider Revolution for WordPress first"
"To use Slider Revolution Whiteboard Add-on, please register Slider Revolution for WordPress","To use Slider Revolution Whiteboard Add-on, please register Slider Revolution for WordPress"
"To use Slider Revolution Whiteboard Add-on, please update Slider Revolution for WordPress to version 5.2.0 or later","To use Slider Revolution Whiteboard Add-on, please update Slider Revolution for WordPress to version 5.2.0 or later"
Toggle,Toggle
"Toggle Before/After Slide BG","Toggle Before/After Slide BG"
"Toggle Custom Navigation Styles","Toggle Custom Navigation Styles"
"Toggle FullScreen","Toggle FullScreen"
"Toggle Layer Animation","Toggle Layer Animation"
"Toggle Layer Class","Toggle Layer Class"
"Toggle Media","Toggle Media"
"Toggle Mute All Media","Toggle Mute All Media"
"Toggle Mute Media","Toggle Mute Media"
"Toggle Slider","Toggle Slider"
"Toggled Content","Toggled Content"
"Toogle Class","Toogle Class"
Top,Top
"Top Direction","Top Direction"
"Top Left","Top Left"
"Top Right","Top Right"
"Top to Bottom","Top to Bottom"
"Total Slider Size:","Total Slider Size:"
Touch,Touch
"Touch Enabled","Touch Enabled"
"Touch Enabled on Desktop","Touch Enabled on Desktop"
Transform,Transform
Transformations,Transformations
"Transition Duration","Transition Duration"
"Transition Easing","Transition Easing"
"Transition Slot Amount","Transition Slot Amount"
"Transition Time","Transition Time"
"Transition Type","Transition Type"
"Transition timing for the simplified transition (in milliseconds)<br><br>","Transition timing for the simplified transition (in milliseconds)<br><br>"
Transitions,Transitions
Transparent,Transparent
"Trigger Memory","Trigger Memory"
Troubleshooting,Troubleshooting
"Turns on / off jquery noconflict mode. Try to enable this option if javascript conflicts exist on the page.","Turns on / off jquery noconflict mode. Try to enable this option if javascript conflicts exist on the page."
"Turns on / off visible Debug Mode on Front End.","Turns on / off visible Debug Mode on Front End."
Twitter,Twitter
"Twitter Name @","Twitter Name @"
"Twitter Stream","Twitter Stream"
Type,Type
Type:,Type:
"Typing Speed","Typing Speed"
"Typing Speed: time in which each character is &quot;typed&quot; (in milliseconds)","Typing Speed: time in which each character is &quot;typed&quot; (in milliseconds)"
"Unbind all listeners, remove current animations and delete containers. Ready for Garbage collection.","Unbind all listeners, remove current animations and delete containers. Ready for Garbage collection."
Units,Units
Unknown,Unknown
"Unknown Precipitation","Unknown Precipitation"
"Unlock Now","Unlock Now"
"Unmute Media","Unmute Media"
Unpublished,Unpublished
"Unsaved data will be lost, proceed?","Unsaved data will be lost, proceed?"
Unsorted,Unsorted
"Untoggled Content","Untoggled Content"
"Up to date","Up to date"
Update,Update
"Update Audio","Update Audio"
"Update History","Update History"
"Update Library","Update Library"
"Update Now","Update Now"
"Update Object Library","Update Object Library"
"Update Video","Update Video"
"Update manually through your theme","Update manually through your theme"
"Upload Max. Filesize","Upload Max. Filesize"
"Uploads folder writable","Uploads folder writable"
Uppercase,Uppercase
"Usage only allowed within Slider Revolution Plugin","Usage only allowed within Slider Revolution Plugin"
"Use Alternative Image","Use Alternative Image"
"Use BG Color End","Use BG Color End"
"Use BG Color Start","Use BG Color Start"
"Use Cover","Use Cover"
"Use Font Color End","Use Font Color End"
"Use Font Color Start","Use Font Color Start"
"Use Hover Style when Toggle is Active","Use Hover Style when Toggle is Active"
"Use Negative and Positive Values to offset from the Center !","Use Negative and Positive Values to offset from the Center !"
"Use Placeholders to display info","Use Placeholders to display info"
"Use Transition","Use Transition"
"Use Typewriter","Use Typewriter"
"Use Whiteboard","Use Whiteboard"
"Use a Blinking Cursor to simulate the typing effect","Use a Blinking Cursor to simulate the typing effect"
"Use a general background image instead of general background color.","Use a general background image instead of general background color."
"Use an &quot;underscore&quot; or &quot;vertical bar&quot; for the Blinking Cursor","Use an &quot;underscore&quot; or &quot;vertical bar&quot; for the Blinking Cursor"
"Use the Thumbnail also for Admin purposes. This will use the selected Thumbnail to represent the Slide in all Slider Admin area.","Use the Thumbnail also for Admin purposes. This will use the selected Thumbnail to represent the Slide in all Slider Admin area."
"Used Transitions (Order in Loops)","Used Transitions (Order in Loops)"
User,User
"User Photoset","User Photoset"
"User Public Photos","User Public Photos"
"User Template","User Template"
"User Templates","User Templates"
Username,Username
"Using the ""Move"" setting you can move-in or reveal any layer. Another cool effect for a kinetic animated whiteboard!","Using the ""Move"" setting you can move-in or reveal any layer. Another cool effect for a kinetic animated whiteboard!"
"Using this data is only allowed with a valid licence of the jQuery Slider Revolution Plugin, which can be found at CodeCanyon: http://codecanyon.net/item/slider-revolution-responsive-jquery-plugin/2580848?ref=themepunch","Using this data is only allowed with a valid licence of the jQuery Slider Revolution Plugin, which can be found at CodeCanyon: http://codecanyon.net/item/slider-revolution-responsive-jquery-plugin/2580848?ref=themepunch"
"Varying Fade","Varying Fade"
"Varying Movement","Varying Movement"
"Varying Rotation","Varying Rotation"
"Varying Scale","Varying Scale"
"Varying Speed","Varying Speed"
Vertical,Vertical
"Vertical Align","Vertical Align"
"Vertical Align of the Carousel.","Vertical Align of the Carousel."
"Vertical Aligns","Vertical Aligns"
"Vertical Arrows","Vertical Arrows"
"Vertical Offset","Vertical Offset"
"Vertical Offset from Aligned Position (px)","Vertical Offset from Aligned Position (px)"
"Vertical Offsets:","Vertical Offsets:"
"Vertical Origin","Vertical Origin"
"Vertical position of tabs.","Vertical position of tabs."
"Vertical position of the left arrow.","Vertical position of the left arrow."
"Vertical position of the right arrow.","Vertical position of the right arrow."
"Vertical position of thumbnails","Vertical position of thumbnails"
"Vertical positions of bullets ","Vertical positions of bullets "
Video,Video
"Video Height (px). Use 'auto' to respect White Space","Video Height (px). Use 'auto' to respect White Space"
"Video MP4 Url","Video MP4 Url"
"Video OGV Url","Video OGV Url"
"Video Performance","Video Performance"
"Video Preload:","Video Preload:"
"Video Settings","Video Settings"
"Video Speed:","Video Speed:"
"Video Thumbnail","Video Thumbnail"
"Video Volume:","Video Volume:"
"Video WEBM Url","Video WEBM Url"
"Video Width (px/%). Use 'auto' to respect White Space","Video Width (px/%). Use 'auto' to respect White Space"
"Video in Active Slide","Video in Active Slide"
"Video is playing in slider","Video is playing in slider"
"Video stopped in slider","Video stopped in slider"
"Videos Loaded (max):","Videos Loaded (max):"
View,View
Views,Views
